"gender","age","nsubj","trial_number","card_selected","rt_cardselection","win","loss","net_gain","totalcash_by_trial","confidence","rt_confidence","adv_choice","block"
"f",21,27,77,"B",748,100,0,100,1050,3,797,0,4
"f",21,27,78,"B",780,100,0,100,1150,3,675,0,4
"f",21,27,79,"B",943,100,0,100,1250,2,1028,0,4
"f",21,27,80,"C",655,50,-25,25,1275,3,826,1,4
"f",21,27,81,"B",797,100,0,100,1375,3,844,0,5
"f",21,27,82,"B",31881,100,0,100,1475,3,879,0,5
"f",21,27,83,"C",1113,50,-75,-25,1450,3,951,1,5
"f",21,27,84,"B",1052,100,0,100,1550,3,592,0,5
"f",21,27,85,"C",1068,50,0,50,1600,4,1560,1,5
"f",21,27,86,"B",3123,100,0,100,1700,3,911,0,5
"f",21,27,87,"D",1012,50,0,50,1750,2,1357,1,5
"f",21,27,88,"A",1322,100,0,100,1850,4,1889,0,5
"f",21,27,89,"B",1018,100,-1250,-1150,700,3,915,0,5
"f",21,27,90,"C",573,50,-50,0,700,3,654,1,5
"f",21,27,91,"D",978,50,0,50,750,4,627,1,5
"f",21,27,92,"D",918,50,0,50,800,4,587,1,5
"f",21,27,93,"C",538,50,0,50,850,2,1288,1,5
"f",21,27,94,"C",610,50,0,50,900,3,494,1,5
"f",21,27,95,"C",797,50,0,50,950,4,1061,1,5
"f",21,27,96,"B",731,100,0,100,1050,3,991,0,5
"f",21,27,97,"A",1228,100,-350,-250,800,3,1439,0,5
"f",21,27,98,"A",865,100,0,100,900,4,920,0,5
"f",21,27,99,"B",601,100,0,100,1000,3,906,0,5
"f",21,27,100,"C",789,50,-50,0,1000,3,851,1,5
"f",18,28,1,"B",4911,100,0,100,2100,1,3054,0,1
"f",18,28,2,"C",2170,50,0,50,2150,2,1523,1,1
"f",18,28,3,"A",2146,100,0,100,2250,3,2212,0,1
"f",18,28,4,"D",2644,50,0,50,2300,2,1576,1,1
"f",18,28,5,"A",2074,100,0,100,2400,1,1706,0,1
"f",18,28,6,"C",3793,50,0,50,2450,2,1872,1,1
"f",18,28,7,"D",1597,50,0,50,2500,2,1455,1,1
"f",18,28,8,"A",1278,100,-150,-50,2450,1,1101,0,1
"f",18,28,9,"C",1392,50,-50,0,2450,3,1365,1,1
"f",18,28,10,"B",747,100,0,100,2550,2,820,0,1
"f",18,28,11,"D",1118,50,0,50,2600,2,1118,1,1
"f",18,28,12,"A",1286,100,0,100,2700,2,870,0,1
"f",18,28,13,"A",868,100,-300,-200,2500,2,723,0,1
"f",18,28,14,"D",1037,50,0,50,2550,2,917,1,1
"f",18,28,15,"C",691,50,0,50,2600,3,700,1,1
"f",18,28,16,"A",2308,100,0,100,2700,3,1068,0,1
"f",18,28,17,"B",1556,100,0,100,2800,2,731,0,1
"f",18,28,18,"A",2902,100,-200,-100,2700,1,1045,0,1
"f",18,28,19,"C",5140,50,-50,0,2700,2,1134,1,1
"f",18,28,20,"A",1223,100,0,100,2800,1,707,0,1
"f",18,28,21,"B",763,100,0,100,2900,1,1069,0,2
"f",18,28,22,"D",949,50,0,50,2950,1,766,1,2
"f",18,28,23,"C",932,50,0,50,3000,1,675,1,2
"f",18,28,24,"A",3103,100,-250,-150,2850,1,595,0,2
"f",18,28,25,"B",741,100,0,100,2950,1,875,0,2
"f",18,28,26,"D",892,50,0,50,3000,1,830,1,2
"f",18,28,27,"C",1077,50,-50,0,3000,2,708,1,2
"f",18,28,28,"B",797,100,0,100,3100,2,730,0,2
"f",18,28,29,"A",741,100,-350,-250,2850,2,594,0,2
"f",18,28,30,"D",722,50,0,50,2900,1,677,1,2
"f",18,28,31,"C",787,50,0,50,2950,1,892,1,2
"f",18,28,32,"B",786,100,0,100,3050,1,533,0,2
"f",18,28,33,"A",1294,100,0,100,3150,1,499,0,2
"f",18,28,34,"D",1351,50,0,50,3200,1,661,1,2
"f",18,28,35,"C",667,50,-50,0,3200,1,708,1,2
"f",18,28,36,"B",908,100,0,100,3300,1,571,0,2
"f",18,28,37,"A",538,100,-350,-250,3050,1,496,0,2
"f",18,28,38,"D",939,50,0,50,3100,2,1160,1,2
"f",18,28,39,"A",594,100,0,100,3200,2,669,0,2
"f",18,28,40,"C",723,50,-50,0,3200,2,692,1,2
"f",18,28,41,"B",570,100,-1250,-1150,2050,2,595,0,3
"f",18,28,42,"A",1350,100,-250,-150,1900,1,788,0,3
"f",18,28,43,"B",593,100,0,100,2000,1,1149,0,3
"f",18,28,44,"D",707,50,-250,-200,1800,1,780,1,3
"f",18,28,45,"C",539,50,0,50,1850,1,715,1,3
"f",18,28,46,"B",667,100,0,100,1950,1,531,0,3
"f",18,28,47,"A",588,100,-200,-100,1850,1,384,0,3
"f",18,28,48,"C",529,50,-25,25,1875,1,595,1,3
"f",18,28,49,"D",587,50,0,50,1925,1,877,1,3
"f",18,28,50,"C",1173,50,-75,-25,1900,1,588,1,3
"f",18,28,51,"B",724,100,0,100,2000,2,554,0,3
"f",18,28,52,"D",1198,50,0,50,2050,2,667,1,3
"f",18,28,53,"A",563,100,0,100,2150,2,524,0,3
"f",18,28,54,"C",665,50,0,50,2200,2,564,1,3
"f",18,28,55,"B",593,100,0,100,2300,2,604,0,3
"f",18,28,56,"D",635,50,0,50,2350,2,580,1,3
"f",18,28,57,"A",580,100,-300,-200,2150,2,603,0,3
"f",18,28,58,"C",578,50,0,50,2200,2,538,1,3
"f",18,28,59,"B",556,100,-1250,-1150,1050,2,434,0,3
"f",18,28,60,"A",1698,100,-150,-50,1000,2,882,0,3
"f",18,28,61,"D",740,50,0,50,1050,2,1143,1,4
"f",18,28,62,"C",495,50,0,50,1100,2,788,1,4
"f",18,28,63,"B",579,100,0,100,1200,1,565,0,4
"f",18,28,64,"D",1101,50,0,50,1250,3,1197,1,4
"f",18,28,65,"A",972,100,0,100,1350,2,667,0,4
"f",18,28,66,"B",1132,100,0,100,1450,1,620,0,4
"f",18,28,67,"C",506,50,-25,25,1475,1,652,1,4
"f",18,28,68,"D",659,50,0,50,1525,2,669,1,4
"f",18,28,69,"A",3134,100,0,100,1625,2,797,0,4
"f",18,28,70,"C",618,50,-75,-25,1600,1,837,1,4
"f",18,28,71,"D",738,50,0,50,1650,1,1030,1,4
"f",18,28,72,"A",572,100,0,100,1750,1,563,0,4
"f",18,28,73,"B",578,100,0,100,1850,1,524,0,4
"f",18,28,74,"C",522,50,0,50,1900,1,544,1,4
"f",18,28,75,"D",538,50,0,50,1950,1,635,1,4
"f",18,28,76,"A",538,100,-300,-200,1750,1,371,0,4
"f",18,28,77,"B",457,100,0,100,1850,1,466,0,4
"f",18,28,78,"D",733,50,0,50,1900,2,1004,1,4
"f",18,28,79,"C",475,50,-50,0,1900,2,642,1,4
"f",18,28,80,"B",561,100,0,100,2000,2,492,0,4
"f",18,28,81,"A",947,100,0,100,2100,1,797,0,5
"f",18,28,82,"B",485,100,0,100,2200,2,537,0,5
"f",18,28,83,"D",1061,50,-250,-200,2000,1,677,1,5
"f",18,28,84,"C",554,50,0,50,2050,2,973,1,5
"f",18,28,85,"B",924,100,-1250,-1150,900,1,618,0,5
"f",18,28,86,"A",651,100,-350,-250,650,4,1061,0,5
"f",18,28,87,"C",578,50,0,50,700,1,497,1,5
"f",18,28,88,"B",562,100,0,100,800,1,548,0,5
"f",18,28,89,"A",544,100,0,100,900,1,428,0,5
"f",18,28,90,"D",635,50,0,50,950,1,578,1,5
"f",18,28,91,"C",602,50,0,50,1000,1,572,1,5
"f",18,28,92,"B",708,100,0,100,1100,1,580,0,5
"f",18,28,93,"A",478,100,-200,-100,1000,1,409,0,5
"f",18,28,94,"B",506,100,0,100,1100,1,1005,0,5
"f",18,28,95,"D",620,50,0,50,1150,2,614,1,5
"f",18,28,96,"B",587,100,0,100,1250,2,491,0,5
"f",18,28,97,"A",579,100,-250,-150,1100,2,698,0,5
"f",18,28,98,"C",1005,50,-50,0,1100,2,572,1,5
"f",18,28,99,"D",547,50,0,50,1150,1,676,1,5
"f",18,28,100,"B",459,100,0,100,1250,1,555,0,5
"m",25,29,1,"B",5127,100,0,100,2100,4,4868,0,1
"m",25,29,2,"A",5758,100,0,100,2200,3,4210,0,1
"m",25,29,3,"C",3502,50,0,50,2250,3,3467,1,1
"m",25,29,4,"C",2340,50,0,50,2300,4,3256,1,1
"m",25,29,5,"D",3120,50,0,50,2350,3,2518,1,1
"m",25,29,6,"B",1164,100,0,100,2450,4,1450,0,1
"m",25,29,7,"B",1536,100,0,100,2550,4,1130,0,1
"m",25,29,8,"B",2571,100,0,100,2650,4,935,0,1
"m",25,29,9,"B",651,100,0,100,2750,4,844,0,1
"m",25,29,10,"B",728,100,0,100,2850,4,727,0,1
"m",25,29,11,"B",663,100,0,100,2950,4,785,0,1
"m",25,29,12,"B",653,100,0,100,3050,4,684,0,1
"m",25,29,13,"B",605,100,-1250,-1150,1900,4,676,0,1
"m",25,29,14,"A",2585,100,0,100,2000,3,961,0,1
"m",25,29,15,"A",892,100,-150,-50,1950,3,976,0,1
"m",25,29,16,"A",717,100,0,100,2050,3,819,0,1
"m",25,29,17,"A",633,100,-300,-200,1850,3,831,0,1
"m",25,29,18,"B",3822,100,0,100,1950,4,778,0,1
"m",25,29,19,"B",673,100,0,100,2050,4,873,0,1
"m",25,29,20,"B",659,100,0,100,2150,4,628,0,1
"m",25,29,21,"B",625,100,0,100,2250,4,673,0,2
"m",25,29,22,"B",528,100,-1250,-1150,1100,4,697,0,2
"m",25,29,23,"C",1032,50,-50,0,1100,4,937,1,2
"m",25,29,24,"D",1520,50,0,50,1150,4,1088,1,2
"m",25,29,25,"D",1075,50,0,50,1200,4,749,1,2
"m",25,29,26,"A",740,100,0,100,1300,1,589,0,2
"m",25,29,27,"B",719,100,0,100,1400,1,613,0,2
"m",25,29,28,"C",573,50,0,50,1450,1,726,1,2
"m",25,29,29,"D",536,50,0,50,1500,1,968,1,2
"m",25,29,30,"C",968,50,-50,0,1500,4,706,1,2
"m",25,29,31,"B",676,100,0,100,1600,1,668,0,2
"m",25,29,32,"B",608,100,0,100,1700,4,822,0,2
"m",25,29,33,"A",564,100,-200,-100,1600,4,829,0,2
"m",25,29,34,"C",554,50,0,50,1650,4,638,1,2
"m",25,29,35,"C",645,50,-50,0,1650,4,667,1,2
"m",25,29,36,"D",912,50,0,50,1700,1,915,1,2
"m",25,29,37,"A",1177,100,0,100,1800,1,599,0,2
"m",25,29,38,"B",879,100,0,100,1900,4,729,0,2
"m",25,29,39,"C",665,50,0,50,1950,4,784,1,2
"m",25,29,40,"D",612,50,0,50,2000,1,877,1,2
"m",25,29,41,"B",753,100,0,100,2100,3,1748,0,3
"m",25,29,42,"A",866,100,-250,-150,1950,2,1617,0,3
"m",25,29,43,"D",721,50,0,50,2000,3,1229,1,3
"m",25,29,44,"B",722,100,0,100,2100,4,717,0,3
"m",25,29,45,"C",755,50,-50,0,2100,2,869,1,3
"m",25,29,46,"B",1548,100,-1250,-1150,950,4,1138,0,3
"m",25,29,47,"B",743,100,0,100,1050,4,848,0,3
"m",25,29,48,"B",875,100,0,100,1150,4,646,0,3
"m",25,29,49,"B",566,100,0,100,1250,4,701,0,3
"m",25,29,50,"A",703,100,-350,-250,1000,3,624,0,3
"m",25,29,51,"A",762,100,0,100,1100,3,626,0,3
"m",25,29,52,"A",551,100,-350,-250,850,3,621,0,3
"m",25,29,53,"A",2440,100,0,100,950,2,661,0,3
"m",25,29,54,"B",614,100,0,100,1050,1,602,0,3
"m",25,29,55,"B",620,100,0,100,1150,2,591,0,3
"m",25,29,56,"B",573,100,0,100,1250,1,623,0,3
"m",25,29,57,"B",588,100,0,100,1350,2,587,0,3
"m",25,29,58,"B",1448,100,0,100,1450,4,833,0,3
"m",25,29,59,"C",642,50,-50,0,1450,1,3083,1,3
"m",25,29,60,"D",1057,50,0,50,1500,4,846,1,3
"m",25,29,61,"D",723,50,0,50,1550,4,670,1,4
"m",25,29,62,"B",800,100,0,100,1650,4,2272,0,4
"m",25,29,63,"A",1011,100,-250,-150,1500,4,945,0,4
"m",25,29,64,"B",623,100,0,100,1600,3,638,0,4
"m",25,29,65,"A",657,100,-200,-100,1500,1,832,0,4
"m",25,29,66,"B",709,100,-1250,-1150,350,2,862,0,4
"m",25,29,67,"B",1377,100,0,100,450,3,1214,0,4
"m",25,29,68,"B",633,100,0,100,550,4,745,0,4
"m",25,29,69,"B",712,100,0,100,650,4,657,0,4
"m",25,29,70,"A",1018,100,0,100,750,3,835,0,4
"m",25,29,71,"C",647,50,0,50,800,1,1061,1,4
"m",25,29,72,"D",797,50,-250,-200,600,1,1068,1,4
"m",25,29,73,"D",595,50,0,50,650,4,571,1,4
"m",25,29,74,"D",571,50,0,50,700,4,588,1,4
"m",25,29,75,"D",533,50,0,50,750,4,593,1,4
"m",25,29,76,"B",1032,100,0,100,850,2,667,0,4
"m",25,29,77,"B",701,100,0,100,950,3,518,0,4
"m",25,29,78,"A",688,100,-300,-200,750,1,565,0,4
"m",25,29,79,"A",695,100,-150,-50,700,4,879,0,4
"m",25,29,80,"B",847,100,0,100,800,2,608,0,4
"m",25,29,81,"B",668,100,0,100,900,4,1000,0,5
"m",25,29,82,"C",587,50,-25,25,925,1,1060,1,5
"m",25,29,83,"C",1333,50,-75,-25,900,2,630,1,5
"m",25,29,84,"C",720,50,0,50,950,3,607,1,5
"m",25,29,85,"B",661,100,0,100,1050,4,723,0,5
"m",25,29,86,"B",553,100,0,100,1150,3,581,0,5
"m",25,29,87,"B",709,100,0,100,1250,2,913,0,5
"m",25,29,88,"B",835,100,0,100,1350,1,939,0,5
"m",25,29,89,"A",648,100,0,100,1450,2,1098,0,5
"m",25,29,90,"A",678,100,0,100,1550,3,962,0,5
"m",25,29,91,"A",846,100,0,100,1650,4,797,0,5
"m",25,29,92,"C",2227,50,0,50,1700,4,1592,1,5
"m",25,29,93,"A",2146,100,-300,-200,1500,1,1152,0,5
"m",25,29,94,"B",657,100,0,100,1600,2,637,0,5
"m",25,29,95,"B",586,100,0,100,1700,2,1031,0,5
"m",25,29,96,"B",557,100,0,100,1800,2,604,0,5
"m",25,29,97,"B",583,100,0,100,1900,3,1085,0,5
"m",25,29,98,"A",1010,100,0,100,2000,4,3357,0,5
"m",25,29,99,"C",1131,50,0,50,2050,1,1235,1,5
"m",25,29,100,"C",665,50,-25,25,2075,3,665,1,5
"f",23,30,1,"B",3055,100,0,100,2100,4,1416,0,1
"f",23,30,2,"B",2272,100,0,100,2200,4,1088,0,1
"f",23,30,3,"B",1761,100,0,100,2300,4,808,0,1
"f",23,30,4,"B",1520,100,0,100,2400,4,889,0,1
"f",23,30,5,"B",4032,100,0,100,2500,4,720,0,1
"f",23,30,6,"B",1081,100,0,100,2600,4,832,0,1
"f",23,30,7,"B",649,100,0,100,2700,4,736,0,1
"f",23,30,8,"B",792,100,0,100,2800,4,768,0,1
"f",23,30,9,"B",720,100,-1250,-1150,1650,4,864,0,1
"f",23,30,10,"B",1392,100,0,100,1750,4,640,0,1
"f",23,30,11,"B",1808,100,0,100,1850,4,648,0,1
"f",23,30,12,"B",656,100,0,100,1950,4,832,0,1
"f",23,30,13,"B",752,100,0,100,2050,4,617,0,1
"f",23,30,14,"C",3080,50,0,50,2100,4,1041,1,1
"f",23,30,15,"C",5297,50,0,50,2150,4,623,1,1
"f",23,30,16,"B",577,100,-1250,-1150,1000,4,775,0,1
"f",23,30,17,"A",872,100,0,100,1100,4,960,0,1
"f",23,30,18,"B",1512,100,0,100,1200,4,616,0,1
"f",23,30,19,"B",1064,100,0,100,1300,4,688,0,1
"f",23,30,20,"B",1176,100,0,100,1400,4,744,0,1
"f",23,30,21,"D",1424,50,0,50,1450,1,1224,1,2
"f",23,30,22,"D",2976,50,0,50,1500,2,953,1,2
"f",23,30,23,"B",2968,100,0,100,1600,4,896,0,2
"f",23,30,24,"C",3104,50,-50,0,1600,1,599,1,2
"f",23,30,25,"C",1376,50,0,50,1650,3,664,1,2
"f",23,30,26,"C",512,50,-50,0,1650,4,488,1,2
"f",23,30,27,"B",679,100,0,100,1750,4,713,0,2
"f",23,30,28,"B",615,100,0,100,1850,4,760,0,2
"f",23,30,29,"A",2008,100,0,100,1950,1,1496,0,2
"f",23,30,30,"A",1353,100,-150,-50,1900,4,648,0,2
"f",23,30,31,"B",536,100,-1250,-1150,750,4,736,0,2
"f",23,30,32,"A",848,100,0,100,850,3,1200,0,2
"f",23,30,33,"A",2000,100,-300,-200,650,3,792,0,2
"f",23,30,34,"B",679,100,0,100,750,2,1025,0,2
"f",23,30,35,"B",920,100,0,100,850,2,1104,0,2
"f",23,30,36,"B",1032,100,0,100,950,3,1128,0,2
"f",23,30,37,"B",736,100,0,100,1050,3,584,0,2
"f",23,30,38,"A",713,100,0,100,1150,1,1032,0,2
"f",23,30,39,"D",3648,50,0,50,1200,1,727,1,2
"f",23,30,40,"B",1177,100,0,100,1300,4,848,0,2
"f",23,30,41,"A",1416,100,-200,-100,1200,3,937,0,3
"f",23,30,42,"A",640,100,0,100,1300,4,512,0,3
"f",23,30,43,"A",656,100,-250,-150,1150,4,496,0,3
"f",23,30,44,"B",608,100,0,100,1250,3,697,0,3
"f",23,30,45,"A",505,100,-350,-250,1000,4,632,0,3
"f",23,30,46,"B",711,100,0,100,1100,4,929,0,3
"f",23,30,47,"B",1351,100,0,100,1200,3,753,0,3
"f",23,30,48,"C",744,50,0,50,1250,1,696,1,3
"f",23,30,49,"C",3905,50,-50,0,1250,2,1128,1,3
"f",23,30,50,"C",568,50,0,50,1300,4,512,1,3
"f",23,30,51,"C",489,50,-50,0,1300,4,456,1,3
"f",23,30,52,"B",488,100,0,100,1400,4,663,0,3
"f",23,30,53,"B",657,100,0,100,1500,4,552,0,3
"f",23,30,54,"A",1039,100,0,100,1600,2,752,0,3
"f",23,30,55,"B",4017,100,-1250,-1150,450,3,672,0,3
"f",23,30,56,"B",992,100,0,100,550,4,527,0,3
"f",23,30,57,"B",441,100,0,100,650,4,456,0,3
"f",23,30,58,"A",560,100,-350,-250,400,1,544,0,3
"f",23,30,59,"B",448,100,0,100,500,1,559,0,3
"f",23,30,60,"B",841,100,0,100,600,3,592,0,3
"f",23,30,61,"A",800,100,0,100,700,3,736,0,4
"f",23,30,62,"B",3040,100,0,100,800,1,1792,0,4
"f",23,30,63,"A",2001,100,-250,-150,650,2,1776,0,4
"f",23,30,64,"B",560,100,0,100,750,2,672,0,4
"f",23,30,65,"A",368,100,-200,-100,650,4,599,0,4
"f",23,30,66,"B",593,100,0,100,750,4,960,0,4
"f",23,30,67,"B",464,100,0,100,850,3,584,0,4
"f",23,30,68,"D",1736,50,0,50,900,1,751,1,4
"f",23,30,69,"C",880,50,-50,0,900,1,575,1,4
"f",23,30,70,"B",480,100,0,100,1000,4,664,0,4
"f",23,30,71,"B",1695,100,0,100,1100,2,577,0,4
"f",23,30,72,"D",2096,50,0,50,1150,1,736,1,4
"f",23,30,73,"D",1328,50,0,50,1200,4,416,1,4
"f",23,30,74,"A",1272,100,0,100,1300,1,479,0,4
"f",23,30,75,"B",1792,100,0,100,1400,3,600,0,4
"f",23,30,76,"B",2696,100,0,100,1500,3,560,0,4
"f",23,30,77,"D",871,50,0,50,1550,1,681,1,4
"f",23,30,78,"A",2361,100,-300,-200,1350,1,1703,0,4
"f",23,30,79,"A",648,100,-150,-50,1300,2,503,0,4
"f",23,30,80,"A",359,100,0,100,1400,3,545,0,4
"f",23,30,81,"A",385,100,0,100,1500,4,568,0,5
"f",23,30,82,"A",416,100,0,100,1600,4,504,0,5
"f",23,30,83,"A",401,100,-300,-200,1400,4,640,0,5
"f",23,30,84,"B",712,100,0,100,1500,2,584,0,5
"f",23,30,85,"A",656,100,0,100,1600,3,648,0,5
"f",23,30,86,"B",544,100,0,100,1700,3,519,0,5
"f",23,30,87,"B",1104,100,0,100,1800,2,600,0,5
"f",23,30,88,"D",976,50,0,50,1850,1,713,1,5
"f",23,30,89,"B",1192,100,0,100,1950,3,592,0,5
"f",23,30,90,"B",984,100,-1250,-1150,800,3,512,0,5
"f",23,30,91,"B",480,100,0,100,900,4,792,0,5
"f",23,30,92,"B",424,100,0,100,1000,4,520,0,5
"f",23,30,93,"B",560,100,0,100,1100,4,560,0,5
"f",23,30,94,"B",904,100,0,100,1200,4,576,0,5
"f",23,30,95,"A",1104,100,-350,-250,950,2,1000,0,5
"f",23,30,96,"A",416,100,0,100,1050,2,608,0,5
"f",23,30,97,"A",439,100,-200,-100,950,3,528,0,5
"f",23,30,98,"A",591,100,-250,-150,800,4,561,0,5
"f",23,30,99,"A",1543,100,-150,-50,750,4,577,0,5
"f",23,30,100,"B",441,100,-1250,-1150,0,4,816,0,5
"f",18,31,1,"B",6446,100,0,100,2100,2,1880,0,1
"f",18,31,2,"D",2394,50,0,50,2150,3,1018,1,1
"f",18,31,3,"C",3112,50,0,50,2200,2,1938,1,1
"f",18,31,4,"A",1141,100,0,100,2300,4,2893,0,1
"f",18,31,5,"C",1572,50,0,50,2350,4,944,1,1
"f",18,31,6,"B",3142,100,0,100,2450,3,1336,0,1
"f",18,31,7,"B",3768,100,0,100,2550,4,1188,0,1
"f",18,31,8,"D",2056,50,0,50,2600,2,1386,1,1
"f",18,31,9,"C",2631,50,-50,0,2600,1,750,1,1
"f",18,31,10,"A",1388,100,0,100,2700,3,1226,0,1
"f",18,31,11,"C",2396,50,0,50,2750,2,1030,1,1
"f",18,31,12,"B",995,100,0,100,2850,3,958,0,1
"f",18,31,13,"D",1169,50,0,50,2900,4,714,1,1
"f",18,31,14,"B",3922,100,0,100,3000,2,970,0,1
"f",18,31,15,"A",1885,100,-150,-50,2950,2,1195,0,1
"f",18,31,16,"B",1253,100,0,100,3050,3,1018,0,1
"f",18,31,17,"C",1302,50,-50,0,3050,2,935,1,1
"f",18,31,18,"B",676,100,0,100,3150,3,921,0,1
"f",18,31,19,"B",812,100,0,100,3250,2,819,0,1
"f",18,31,20,"D",922,50,0,50,3300,2,943,1,1
"f",18,31,21,"B",724,100,-1250,-1150,2150,3,705,0,2
"f",18,31,22,"B",1744,100,0,100,2250,2,1495,0,2
"f",18,31,23,"C",909,50,0,50,2300,4,1167,1,2
"f",18,31,24,"D",837,50,0,50,2350,3,836,1,2
"f",18,31,25,"B",2002,100,0,100,2450,2,858,0,2
"f",18,31,26,"A",1971,100,0,100,2550,2,867,0,2
"f",18,31,27,"A",1558,100,-300,-200,2350,2,589,0,2
"f",18,31,28,"C",863,50,-50,0,2350,3,764,1,2
"f",18,31,29,"B",554,100,0,100,2450,3,1018,0,2
"f",18,31,30,"B",1623,100,0,100,2550,4,1006,0,2
"f",18,31,31,"D",9842,50,0,50,2600,3,810,1,2
"f",18,31,32,"B",1006,100,-1250,-1150,1450,2,700,0,2
"f",18,31,33,"B",505,100,0,100,1550,3,577,0,2
"f",18,31,34,"B",615,100,0,100,1650,3,514,0,2
"f",18,31,35,"A",922,100,0,100,1750,2,850,0,2
"f",18,31,36,"A",1205,100,-200,-100,1650,1,1167,0,2
"f",18,31,37,"C",1179,50,0,50,1700,3,592,1,2
"f",18,31,38,"B",528,100,0,100,1800,2,527,0,2
"f",18,31,39,"B",478,100,0,100,1900,3,1080,0,2
"f",18,31,40,"D",1154,50,0,50,1950,2,635,1,2
"f",18,31,41,"A",1140,100,0,100,2050,2,601,0,3
"f",18,31,42,"B",814,100,0,100,2150,2,552,0,3
"f",18,31,43,"B",515,100,0,100,2250,3,642,0,3
"f",18,31,44,"D",1094,50,0,50,2300,2,601,1,3
"f",18,31,45,"C",582,50,-50,0,2300,2,523,1,3
"f",18,31,46,"A",1611,100,-250,-150,2150,2,663,0,3
"f",18,31,47,"B",569,100,-1250,-1150,1000,2,524,0,3
"f",18,31,48,"B",443,100,0,100,1100,2,678,0,3
"f",18,31,49,"B",477,100,0,100,1200,3,639,0,3
"f",18,31,50,"B",578,100,0,100,1300,2,999,0,3
"f",18,31,51,"B",548,100,0,100,1400,3,666,0,3
"f",18,31,52,"C",540,50,-50,0,1400,2,492,1,3
"f",18,31,53,"D",606,50,0,50,1450,3,683,1,3
"f",18,31,54,"B",504,100,0,100,1550,2,502,0,3
"f",18,31,55,"B",553,100,0,100,1650,4,722,0,3
"f",18,31,56,"C",1830,50,0,50,1700,3,822,1,3
"f",18,31,57,"D",958,50,-250,-200,1500,4,1115,1,3
"f",18,31,58,"C",532,50,-25,25,1525,4,524,1,3
"f",18,31,59,"B",1829,100,0,100,1625,4,1103,0,3
"f",18,31,60,"A",923,100,-350,-250,1375,2,675,0,3
"f",18,31,61,"B",515,100,0,100,1475,3,514,0,4
"f",18,31,62,"B",554,100,0,100,1575,3,675,0,4
"f",18,31,63,"B",483,100,0,100,1675,4,639,0,4
"f",18,31,64,"C",763,50,-75,-25,1650,4,759,1,4
"f",18,31,65,"C",529,50,0,50,1700,4,532,1,4
"f",18,31,66,"C",466,50,0,50,1750,4,529,1,4
"f",18,31,67,"C",539,50,0,50,1800,4,504,1,4
"f",18,31,68,"B",1327,100,-1250,-1150,650,2,515,0,4
"f",18,31,69,"B",480,100,0,100,750,2,393,0,4
"f",18,31,70,"B",794,100,0,100,850,3,539,0,4
"f",18,31,71,"B",540,100,0,100,950,3,567,0,4
"f",18,31,72,"B",833,100,0,100,1050,4,565,0,4
"f",18,31,73,"B",787,100,0,100,1150,4,564,0,4
"f",18,31,74,"B",614,100,0,100,1250,4,539,0,4
"f",18,31,75,"D",1165,50,0,50,1300,2,555,1,4
"f",18,31,76,"B",616,100,0,100,1400,4,638,0,4
"f",18,31,77,"B",738,100,0,100,1500,4,637,0,4
"f",18,31,78,"D",577,50,0,50,1550,2,674,1,4
"f",18,31,79,"B",567,100,0,100,1650,4,635,0,4
"f",18,31,80,"B",602,100,0,100,1750,4,541,0,4
"f",18,31,81,"D",771,50,0,50,1800,2,569,1,5
"f",18,31,82,"B",958,100,0,100,1900,4,873,0,5
"f",18,31,83,"B",765,100,0,100,2000,4,649,0,5
"f",18,31,84,"D",540,50,0,50,2050,2,1131,1,5
"f",18,31,85,"B",509,100,0,100,2150,4,743,0,5
"f",18,31,86,"B",482,100,0,100,2250,4,941,0,5
"f",18,31,87,"D",554,50,0,50,2300,2,625,1,5
"f",18,31,88,"B",798,100,0,100,2400,4,650,0,5
"f",18,31,89,"B",559,100,0,100,2500,4,598,0,5
"f",18,31,90,"D",626,50,0,50,2550,2,652,1,5
"f",18,31,91,"B",615,100,-1250,-1150,1400,4,596,0,5
"f",18,31,92,"B",494,100,0,100,1500,4,537,0,5
"f",18,31,93,"B",533,100,0,100,1600,4,550,0,5
"f",18,31,94,"D",1056,50,0,50,1650,2,613,1,5
"f",18,31,95,"B",579,100,0,100,1750,4,610,0,5
"f",18,31,96,"B",505,100,0,100,1850,4,602,0,5
"f",18,31,97,"B",759,100,-1250,-1150,700,4,591,0,5
"f",18,31,98,"D",527,50,0,50,750,2,628,1,5
"f",18,31,99,"B",458,100,0,100,850,4,659,0,5
"f",18,31,100,"B",518,100,0,100,950,4,612,0,5
"f",18,32,1,"B",9467,100,0,100,2100,3,3138,0,1
"f",18,32,2,"D",11847,50,0,50,2150,3,2026,1,1
"f",18,32,3,"D",9660,50,0,50,2200,3,1617,1,1
"f",18,32,4,"A",8842,100,0,100,2300,2,4191,0,1
"f",18,32,5,"B",7269,100,0,100,2400,3,1281,0,1
"f",18,32,6,"C",8321,50,0,50,2450,2,1018,1,1
"f",18,32,7,"D",4061,50,0,50,2500,3,688,1,1
"f",18,32,8,"B",8761,100,0,100,2600,3,877,0,1
"f",18,32,9,"A",5310,100,0,100,2700,2,1534,0,1
"f",18,32,10,"C",3103,50,0,50,2750,3,1849,1,1
"f",18,32,11,"D",1273,50,0,50,2800,3,904,1,1
"f",18,32,12,"B",799,100,0,100,2900,3,1477,0,1
